read_name,ont_barcode,index_barcode
eadba148-7227-487c-afa2-76481fa25a63 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1438 ch=81 start_time=2022-06-03T12:26:14Z barcode=bw_000,BC33,000
461d7ce2-4b7b-471b-9b88-5cbb87f88b1a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1269 ch=4 start_time=2022-06-03T12:26:19Z barcode=bw_000,BC33,000
600cdd84-2168-493d-a982-5142cf2628ef runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1304 ch=88 start_time=2022-06-03T12:27:02Z barcode=bw_000,BC33,000
7edc2aba-5d6f-4fb1-a54e-7155ba5683e6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1074 ch=39 start_time=2022-06-03T12:25:38Z barcode=bw_000,BC33,000
c0070d27-1b8d-4239-98f0-c817c960fd78 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1151 ch=39 start_time=2022-06-03T12:26:21Z barcode=bw_000,BC33,000
da7c643b-89c4-461d-9840-36eb85046876 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1149 ch=88 start_time=2022-06-03T12:25:55Z barcode=bw_000,BC33,000
58119c53-01f6-4f8b-b02a-577c7a0b9f2b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1019 ch=97 start_time=2022-06-03T12:25:30Z barcode=bw_000,BC33,000
50e61a42-fe74-4066-986b-33c91e5504df runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1085 ch=110 start_time=2022-06-03T12:25:21Z barcode=bw_000,BC33,000
d6b33d11-51c2-4f76-830b-980f09a3ea85 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=906 ch=117 start_time=2022-06-03T12:25:29Z barcode=bw_000,BC33,000
ce9379b0-6d95-422f-9965-4d0999669adb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10092 ch=116 start_time=2022-06-03T13:59:33Z barcode=bw_000,BC33,000
d630e229-5e49-45bd-9065-2caf959868e6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10204 ch=107 start_time=2022-06-03T13:59:20Z barcode=bw_000,BC33,000
caa03fca-10c3-42fa-926f-767a0a57d346 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6219 ch=51 start_time=2022-06-03T13:03:22Z barcode=bw_000,BC33,000
fb18349e-d644-45c3-af31-b26382c91791 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5818 ch=88 start_time=2022-06-03T13:03:09Z barcode=bw_000,BC33,000
621b135d-4b19-406e-9d82-bdacb0a506e0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6150 ch=105 start_time=2022-06-03T13:03:30Z barcode=bw_000,BC33,000
16d315cd-ac26-4ac1-8c6f-ec9887c65218 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5778 ch=106 start_time=2022-06-03T13:02:56Z barcode=bw_000,BC33,000
88e5d597-0e97-4348-985c-e3288e4d62a4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6814 ch=117 start_time=2022-06-03T13:17:21Z barcode=bw_000,BC33,000
2dc5aa3d-11e8-488a-8021-045416249060 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7509 ch=38 start_time=2022-06-03T13:17:47Z barcode=bw_000,BC33,000
48ac4883-dcce-4ce3-95ae-cf11425738ec runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20190 ch=66 start_time=2022-06-03T15:26:36Z barcode=bw_000,BC33,000
24310eb7-2010-44e0-960d-5b11382dc0a8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21682 ch=92 start_time=2022-06-03T15:29:49Z barcode=bw_000,BC33,000
22240132-c065-4eca-80a0-7e837245621b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=22772 ch=24 start_time=2022-06-03T16:14:24Z barcode=bw_000,BC33,000
e2281fdd-513d-495e-9a88-356e6e322509 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20760 ch=66 start_time=2022-06-03T15:32:32Z barcode=bw_000,BC33,000
d88e5ba3-1b45-485f-bc78-51e5cf094f20 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18958 ch=122 start_time=2022-06-03T15:33:17Z barcode=bw_000,BC33,000
5dc70ed9-728a-479a-bf8c-fe07404655b6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11553 ch=105 start_time=2022-06-03T14:03:03Z barcode=bw_000,BC33,000
af479afd-61f8-4249-b2e1-0ad79e2a5752 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8467 ch=65 start_time=2022-06-03T13:26:02Z barcode=bw_000,BC33,000
5f1942b5-9ff7-48a6-af9c-706c286c5ee2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9015 ch=93 start_time=2022-06-03T13:27:24Z barcode=bw_000,BC33,000
0da9b5b1-9f3a-4f55-9cce-c555fe956258 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6485 ch=105 start_time=2022-06-03T13:06:43Z barcode=bw_000,BC33,000
55fe192c-5ebf-4afd-86f6-d7b82c9e14b6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4466 ch=25 start_time=2022-06-03T13:06:10Z barcode=bw_000,BC33,000
7465ae1a-2256-4885-9bef-8d149cc4d3d0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6704 ch=36 start_time=2022-06-03T13:07:23Z barcode=bw_000,BC33,000
31b2ef6f-7cbe-438a-b8c8-9fb02f75c4ea runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5768 ch=39 start_time=2022-06-03T13:06:01Z barcode=bw_000,BC33,000
261c82ab-3243-4491-945c-dcaaaddb5612 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11773 ch=92 start_time=2022-06-03T13:45:46Z barcode=bw_000,BC33,000
3f8ee540-067f-432b-8d4e-2cbaff665edc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9917 ch=16 start_time=2022-06-03T13:46:19Z barcode=bw_000,BC33,000
142ef6b0-3075-4828-87d1-c75e9fdeb4df runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7952 ch=18 start_time=2022-06-03T13:44:37Z barcode=bw_000,BC33,000
a7ad06eb-d7d1-486a-9fd8-6a6863be00e9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9512 ch=93 start_time=2022-06-03T13:32:13Z barcode=bw_000,BC33,000
645ee8dd-a9a5-4595-86c3-1ece528204ea runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8569 ch=106 start_time=2022-06-03T13:32:43Z barcode=bw_000,BC33,000
caed3854-7678-48b2-921a-b4bf646b4e50 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8567 ch=106 start_time=2022-06-03T13:32:38Z barcode=bw_000,BC33,000
c1985cce-605b-40c5-b6fa-9bfafbaf2929 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9183 ch=37 start_time=2022-06-03T13:27:43Z barcode=bw_000,BC33,000
21b633f3-3197-4cd5-8fbe-1dbd3328ee0a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6613 ch=25 start_time=2022-06-03T13:29:12Z barcode=bw_000,BC33,000
8aeb2e5c-74a7-453e-8c62-6cd40dd2a938 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7638 ch=97 start_time=2022-06-03T13:28:59Z barcode=bw_000,BC33,000
4b79db19-801c-455b-b074-8264b978c65a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2939 ch=82 start_time=2022-06-03T12:42:46Z barcode=bw_000,BC33,000
c8426c64-fad9-4a2f-ad5e-8226f773afe3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4041 ch=78 start_time=2022-06-03T12:42:52Z barcode=bw_000,BC33,000
4d6290fa-c505-402e-a80f-026ef8d01e56 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2945 ch=97 start_time=2022-06-03T12:42:44Z barcode=bw_000,BC33,000
a7879fd1-5105-4814-bb58-e2cb19afbe79 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4234 ch=37 start_time=2022-06-03T12:43:40Z barcode=bw_000,BC33,000
cf942526-d582-4ee3-88dc-90c72a77616f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3611 ch=26 start_time=2022-06-03T12:43:40Z barcode=bw_000,BC33,000
cca5f0ec-f4ce-4509-ae83-ea8a6b435809 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3633 ch=51 start_time=2022-06-03T12:44:03Z barcode=bw_000,BC33,000
3e5f6806-33a7-404c-b8ec-96c0124e2c66 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12768 ch=3 start_time=2022-06-03T12:43:14Z barcode=bw_000,BC33,000
94c85c3d-9cba-48ff-8b54-49f6d7d1f1f5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3960 ch=104 start_time=2022-06-03T12:43:17Z barcode=bw_000,BC33,000
c875ca9b-ebcc-4ab0-9408-9488b1a66b05 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18158 ch=92 start_time=2022-06-03T14:50:56Z barcode=bw_000,BC33,000
88440308-fdd8-4569-8488-f9a65ef40c08 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17998 ch=37 start_time=2022-06-03T14:53:04Z barcode=bw_000,BC33,000
f520b538-7b6f-4c0d-b9ef-7a8e3d66527e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15808 ch=122 start_time=2022-06-03T14:50:38Z barcode=bw_000,BC33,000
65aed178-ab10-4213-ba93-106ced4f9464 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15703 ch=93 start_time=2022-06-03T14:50:50Z barcode=bw_000,BC33,000
8891352f-9041-4704-81bc-ee74dd953267 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=23077 ch=57 start_time=2022-06-03T16:03:05Z barcode=bw_000,BC33,000
30719ab2-053f-47dd-bee1-a03234258ecc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21841 ch=93 start_time=2022-06-03T16:03:44Z barcode=bw_000,BC33,000
45ef9f60-f05d-4c4f-af85-dce57eaa1e86 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=26214 ch=26 start_time=2022-06-03T16:39:10Z barcode=bw_000,BC33,000
e76274ff-3e96-4da6-b97e-495cc7f3d9ab runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=24931 ch=24 start_time=2022-06-03T16:39:22Z barcode=bw_000,BC33,000
eacbb032-44de-4470-a37a-2a5c9649b366 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21012 ch=93 start_time=2022-06-03T15:53:52Z barcode=bw_000,BC33,000
afd58386-9915-4c31-bbd7-bcd3decfa37a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=22938 ch=66 start_time=2022-06-03T15:54:55Z barcode=bw_000,BC33,000
e2eb332e-e810-4a7d-ba21-8d9b49a991d9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18025 ch=122 start_time=2022-06-03T15:19:32Z barcode=bw_000,BC33,000
b1511c14-d5a6-4a9a-82f1-a1ed0d67a7ec runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=25583 ch=36 start_time=2022-06-03T16:30:15Z barcode=bw_000,BC33,000
1fce02a4-307a-4b6b-ad41-59be828a5082 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21181 ch=82 start_time=2022-06-03T16:33:08Z barcode=bw_000,BC33,000
02c28137-b011-4510-b5f5-f85bbeb74d3c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=23614 ch=105 start_time=2022-06-03T16:32:35Z barcode=bw_000,BC33,000
4104a20e-3dd6-4285-8256-2f925b26568b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18629 ch=26 start_time=2022-06-03T15:17:59Z barcode=bw_000,BC33,000
32acb1fa-d8b6-4d0f-9726-3307eb3d824d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19657 ch=66 start_time=2022-06-03T15:17:43Z barcode=bw_000,BC33,000
2716d9b2-58d5-4ae0-8a76-311d7e768668 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18169 ch=105 start_time=2022-06-03T15:16:22Z barcode=bw_000,BC33,000
4338c165-3941-4bca-97dd-084e2a26a26b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=85946 ch=3 start_time=2022-06-03T15:56:57Z barcode=bw_000,BC33,000
4d3f00fe-670b-427d-8e5c-1372b2eab661 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16024 ch=21 start_time=2022-06-03T15:08:24Z barcode=bw_000,BC33,000
8f3415e1-7edf-4ee6-950f-2f17a109627c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17469 ch=105 start_time=2022-06-03T15:07:18Z barcode=bw_000,BC33,000
837e1209-9541-487b-ab1a-865733fa2ad9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=151717 ch=3 start_time=2022-06-03T17:30:20Z barcode=bw_000,BC33,000
1ec4ff9e-65be-4825-b9db-bc1d3fd94247 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=29591 ch=66 start_time=2022-06-03T17:11:13Z barcode=bw_000,BC33,000
0e4607aa-18e6-4bfb-9132-ce749f85eb93 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=34555 ch=81 start_time=2022-06-03T17:27:29Z barcode=bw_000,BC33,000
819a978b-586f-4df1-be89-be01a2958d80 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12760 ch=93 start_time=2022-06-03T14:21:58Z barcode=bw_000,BC33,000
87964ff7-18a1-4bdd-b1ef-c6d6c97128f7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=236 ch=92 start_time=2022-06-03T12:18:30Z barcode=bw_000,BC33,000
f28f2811-cae2-421f-95b4-9439536c98f4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5718 ch=106 start_time=2022-06-03T13:01:55Z barcode=bw_000,BC33,000
44b803f3-5eab-4961-b9bd-76a52c0e71ba runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3610 ch=79 start_time=2022-06-03T12:40:58Z barcode=bw_000,BC33,000
a659ca1b-08a2-4769-af12-1a1c92c21cd2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3682 ch=93 start_time=2022-06-03T12:41:09Z barcode=bw_000,BC33,000
e7c61fbf-944a-47fb-b9b6-f27a4e0cbe64 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2795 ch=97 start_time=2022-06-03T12:41:12Z barcode=bw_000,BC33,000
32e02172-4d99-4ba4-92b7-d7632fc6f708 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13850 ch=3 start_time=2022-06-03T12:45:29Z barcode=bw_000,BC33,000
8a6be2ec-8ffa-4cdc-be6e-f59cd6a69d74 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4089 ch=5 start_time=2022-06-03T12:45:30Z barcode=bw_000,BC33,000
9ede0245-618f-47a0-bb78-3b5423553425 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7081 ch=52 start_time=2022-06-03T13:14:12Z barcode=bw_000,BC33,000
3484f3f1-4066-4da4-8f27-336a4424ea76 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2328 ch=16 start_time=2022-06-03T12:33:50Z barcode=bw_000,BC33,000
f76744f2-1e0d-4371-ada1-44556a182f52 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2228 ch=4 start_time=2022-06-03T12:33:55Z barcode=bw_000,BC33,000
a4e5b771-2b8c-4732-9672-64fbe0abe5ab runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12950 ch=26 start_time=2022-06-03T14:16:03Z barcode=bw_000,BC33,000
e46b1f9e-6983-4e5d-a5d2-9b3004da29fb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15551 ch=97 start_time=2022-06-03T14:56:26Z barcode=bw_000,BC33,000
c9916c32-60b7-4854-b419-3ca97843489b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15445 ch=113 start_time=2022-06-03T14:54:48Z barcode=bw_000,BC33,000
2337feb1-c203-4c13-9811-1210e8489734 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14035 ch=18 start_time=2022-06-03T14:54:34Z barcode=bw_000,BC33,000
f230d61a-c78a-4c0e-9cd3-892de4a887e1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=26569 ch=36 start_time=2022-06-03T16:42:18Z barcode=bw_000,BC33,000
bd646959-393c-4b8b-aa81-a30573b04376 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=118549 ch=3 start_time=2022-06-03T16:41:20Z barcode=bw_000,BC33,000
2a9db7be-f783-4b42-8fde-a067b615a642 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=31055 ch=81 start_time=2022-06-03T16:47:31Z barcode=bw_000,BC33,000
a54f735e-db84-4de9-a6e3-b68a46e92f1e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4315 ch=105 start_time=2022-06-03T12:48:31Z barcode=bw_000,BC33,000
11b0b27a-c797-4871-a0b7-c6e4ef133bed runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3746 ch=116 start_time=2022-06-03T12:48:04Z barcode=bw_000,BC33,000
1fa340bf-f183-4343-bd5f-bb54b42db5ca runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4466 ch=124 start_time=2022-06-03T12:48:51Z barcode=bw_000,BC33,000
68017d3c-cd2f-471c-bdfc-dc30240e9029 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8118 ch=26 start_time=2022-06-03T13:24:12Z barcode=bw_000,BC33,000
7aeec71e-0faf-460c-82a3-68dd49f04c6b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7909 ch=114 start_time=2022-06-03T13:24:35Z barcode=bw_000,BC33,000
ffc23790-9b2d-4d15-b66d-af0fee34c9f5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7823 ch=114 start_time=2022-06-03T13:23:42Z barcode=bw_000,BC33,000
59372019-be0c-44e8-aec2-d97ceee1d5dd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=357 ch=124 start_time=2022-06-03T12:19:49Z barcode=bw_000,BC33,000
bbef7b44-3267-42ea-a47d-1c0d4008459c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=305 ch=51 start_time=2022-06-03T12:19:31Z barcode=bw_000,BC33,000
c00b1ab4-232e-4b04-b2cf-c480a25c711a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=544 ch=51 start_time=2022-06-03T12:21:09Z barcode=bw_000,BC33,000
d5e1391a-7131-4d3b-8aeb-f4e1eff96e53 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=364 ch=2 start_time=2022-06-03T12:20:17Z barcode=bw_000,BC33,000
f8170831-5877-4ced-b1f2-c91206c7ee6f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9293 ch=65 start_time=2022-06-03T13:35:25Z barcode=bw_000,BC33,000
ba059ac6-9500-4287-8d22-5e855228370f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9416 ch=51 start_time=2022-06-03T13:34:40Z barcode=bw_000,BC33,000
90b1f9ac-6af4-4f10-879f-822a02a7a6b8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8835 ch=57 start_time=2022-06-03T13:34:55Z barcode=bw_000,BC33,000
625c299e-fd6b-48d4-8a08-27424f712577 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10747 ch=24 start_time=2022-06-03T13:57:48Z barcode=bw_000,BC33,000
38087fda-a538-41d0-9d5a-f29c27cdffa5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11009 ch=105 start_time=2022-06-03T13:57:30Z barcode=bw_000,BC33,000
a70ab3a8-18dc-46fd-87e9-50d7fdc8100c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11086 ch=65 start_time=2022-06-03T13:56:40Z barcode=bw_000,BC33,000
a522ac53-4d65-434b-ba99-648a0ebd5750 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9933 ch=97 start_time=2022-06-03T13:57:37Z barcode=bw_000,BC33,000
8c3306fd-d96b-4fa2-bbb8-e7f709239998 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10640 ch=83 start_time=2022-06-03T13:58:33Z barcode=bw_000,BC33,000
26064e23-6b08-44f9-867f-144c80292180 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7828 ch=88 start_time=2022-06-03T13:21:33Z barcode=bw_000,BC33,000
5b91ad6b-c75d-46ca-b53b-7bea39febed9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7542 ch=106 start_time=2022-06-03T13:20:20Z barcode=bw_000,BC33,000
8725741b-55a9-4f7d-838c-a3c61b8e1e93 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19985 ch=105 start_time=2022-06-03T15:41:26Z barcode=bw_000,BC33,000
00f049ef-0b86-4884-b819-8f0bbaf21950 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18900 ch=92 start_time=2022-06-03T14:57:54Z barcode=bw_000,BC33,000
777d0a95-9933-46a0-a179-f9f15a8871fd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19885 ch=81 start_time=2022-06-03T14:58:44Z barcode=bw_000,BC33,000
5b41e02f-d88a-4437-b24c-18dd900f64f7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16656 ch=105 start_time=2022-06-03T14:58:27Z barcode=bw_000,BC33,000
aeb5b3d2-9a23-4d11-9523-ffb061d368dd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6774 ch=25 start_time=2022-06-03T13:31:21Z barcode=bw_000,BC33,000
80b0641b-ccb7-4e25-b27f-8ebf7dc3be56 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3380 ch=81 start_time=2022-06-03T12:38:20Z barcode=bw_000,BC33,000
2d5e2abd-4a12-490b-9663-1e05f2f05a2e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3330 ch=78 start_time=2022-06-03T12:38:26Z barcode=bw_000,BC33,000
b56a75bb-97af-48c3-a0e9-f779414c7081 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14630 ch=57 start_time=2022-06-03T14:34:59Z barcode=bw_000,BC33,000
a242cbc3-cd87-439f-ae10-1a8909f45ce6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=32115 ch=3 start_time=2022-06-03T14:12:38Z barcode=bw_000,BC33,000
9adb2dab-2c1d-4ebe-b6dd-1139ca1458ac runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11745 ch=24 start_time=2022-06-03T14:13:01Z barcode=bw_000,BC33,000
2b24f174-cf2a-44b1-bef7-5cd73970edea runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13304 ch=66 start_time=2022-06-03T14:12:44Z barcode=bw_000,BC33,000
02bc7d57-35b5-4ef5-9f8f-0585fbeda75a runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11278 ch=116 start_time=2022-06-03T14:12:42Z barcode=bw_000,BC33,000
f2c8cab9-e228-4666-9c20-3d159cd730cd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12963 ch=51 start_time=2022-06-03T14:14:03Z barcode=bw_000,BC33,000
8adcf108-3eef-4063-bd5a-7e80c648d9d2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17388 ch=105 start_time=2022-06-03T15:06:17Z barcode=bw_000,BC33,000
47682c46-49b1-4a90-9084-7170062d2dbb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14678 ch=116 start_time=2022-06-03T15:04:12Z barcode=bw_000,BC33,000
499f74d8-46cc-4809-9b97-79c02fd9b0fa runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=48564 ch=3 start_time=2022-06-03T15:05:05Z barcode=bw_000,BC33,000
73f36bd9-d617-426e-a11e-eecbde3bb208 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=49479 ch=3 start_time=2022-06-03T15:06:24Z barcode=bw_000,BC33,000
911e9eca-3b12-4b23-b4cf-e5234b979e14 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17473 ch=1 start_time=2022-06-03T15:03:04Z barcode=bw_000,BC33,000
74ee6d79-742b-4227-8447-dda2aa67519b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27248 ch=1 start_time=2022-06-03T16:51:30Z barcode=bw_000,BC33,000
e54e6e1d-e2d0-4cc4-9f21-6361b12ae4f4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3968 ch=24 start_time=2022-06-03T12:46:17Z barcode=bw_000,BC33,000
